ID,Address,Suburb,Price,Type,Date,Rooms,Bathroom,Car,LandSize,Age,Latitude,Longitude,train_station_id,distance_to_train_station,travel_min_to_CBD,over_priced?,crime_A_average,crime_B_average,crime_C_average,closest_primary_school,distance_to_closest_primary,primary_school_ranking,closest_secondary_school,distance_to_closest_secondary,secondary_school_ranking
ID444842131,38 Allison Av,GLEN IRIS,2200000.0,h,9/09/2017,3,2.0,2.0,705.0,84.0,-37.86578,145.06886,19847,989.9504258163043,31.666666666666668,True,2047.6666666666667,9171.0,742.3333333333334,Glen Iris Primary School,644.6911118832694,120,Korowa Anglican Girls' School,1339.5001049211198,13
ID493033354,1/194 Hyde St,YARRAVILLE,780000.0,h,3/12/2016,3,2.0,2.0,213.0,15.0,-37.8175,144.8964,19996,597.5452653525468,11.357142857142858,False,703.6666666666666,1502.0,135.66666666666666,St Augustine's School,711.0180434932079,not ranked,Gilmore College For Girls,2052.780291814672,387
ID967822222,38 Caroline Dr,TEMPLESTOWE LOWER,1350000.0,h,12/08/2017,3,2.0,3.0,725.0,24.0,-37.76616,145.11207,19935,4633.768530098055,29.823529411764707,False,2532.3333333333335,5455.0,713.0,Templestowe Heights Primary School,651.536450257301,166,Templestowe College,911.7326229434948,307
ID288034025,497 Albion St,BRUNSWICK WEST,1350000.0,h,7/11/2016,5,2.0,2.0,510.0,22.0,-37.7581,144.9414,19967,1732.7738897640816,27.333333333333332,False,958.6666666666666,5673.0,628.0,Brunswick North West Primary School,247.4400548151282,456,Brunswick Secondary College,1861.274738364207,211
ID221285219,56 Hamilton St,SEDDON,1145000.0,h,3/09/2016,3,1.0,1.0,350.0,129.0,-37.8094,144.8869,19996,766.0067767895166,11.357142857142858,False,824.6666666666666,1890.3333333333333,159.33333333333334,St Augustine's School,546.8540645242769,not ranked,Gilmore College For Girls,1344.7961139500476,387
ID169255592,22 Miami St,HAWTHORN EAST,1650000.0,h,6/08/2016,3,2.0,2.0,302.0,99.0,-37.8348,145.0453,19903,1381.3478484309765,17.904761904761905,False,1144.3333333333333,6845.666666666667,375.6666666666667,Auburn South Primary School,499.5451988757292,124,Auburn High School,565.86173740951,167
ID381150447,2/6 Murra Ct,ASHWOOD,700000.0,u,22/08/2016,2,1.0,2.0,192.0,12.0,-37.8709,145.102,19847,1984.3903469394602,31.666666666666668,False,1654.0,9119.666666666666,550.0,Parkhill Primary School,990.0789082854301,not ranked,Ashwood High School,718.9584836838611,241
ID678322259,20 Westgarth St,FITZROY,1315000.0,h,18/03/2017,2,1.0,0.0,141.0,129.0,-37.7946,144.9765,19975,1658.5434510438477,13.235294117647058,False,330.3333333333333,1855.0,82.0,Carlton North Primary School,498.2121141484099,218,Academy of Mary Immaculate,1030.7518330044527,144
ID609133209,199 Cumberland Rd,PASCOE VALE,900000.0,h,14/05/2016,3,2.0,2.0,608.0,79.0,-37.7182,144.9405,20033,1671.6284633136274,34.0,False,659.0,5219.333333333333,338.3333333333333,Westbreen Primary School,490.78602701287167,321,Pascoe Vale Girls Secondary College,446.0201254217097,371
ID145771371,2/55 Garnet St,NIDDRIE,820000.0,t,7/11/2016,3,2.0,1.0,229.0,7.0,-37.7462,144.8873,20037,2768.0343575346824,20.42105263157895,False,71.0,261.0,20.0,St John Bosco's School,321.35594850405266,not ranked,Rosehill Secondary College,111.84786062971193,239
ID892989790,24 Brennan St,MELTON SOUTH,419000.0,h,17/06/2017,3,1.0,3.0,603.0,15.0,-37.70478,144.57211,19980,169.46186395557268,39.6,False,50.333333333333336,68.0,12.0,Melton South Primary School,477.85637055612796,not ranked,Staughton College,500.0301734735495,441
ID280361365,21 Henty St,RESERVOIR,801000.0,h,13/05/2017,3,1.0,1.0,551.0,69.0,-37.7194,145.0015,20010,559.0864501326829,34.2,True,885.0,1901.0,227.66666666666666,St Gabriel's School,353.9701625373258,not ranked,Reservoir High School,2509.665963059853,346
ID390656979,1/271 Williams Rd,SOUTH YARRA,660000.0,u,27/06/2016,2,1.0,1.0,0.0,54.0,-37.8414,145.0043,19947,402.6800904984729,16.214285714285715,False,1100.6666666666667,3636.3333333333335,457.3333333333333,Toorak Primary School,640.7497503783351,83,Melbourne High School,939.6598511344313,2
ID478775573,36 Narrak Rd,BALWYN,1800000.0,h,3/09/2016,4,2.0,2.0,715.0,34.0,-37.811,145.0958,19896,1269.6756111014138,28.785714285714285,False,925.6666666666666,4701.333333333333,308.6666666666667,Mont Albert Primary School,651.6627316612552,135,Box Hill Senior Secondary College,1429.9801168049855,416
ID327453011,8/107 Victoria Rd,HAWTHORN EAST,440000.0,u,8/04/2017,1,1.0,1.0,2306.0,49.0,-37.8227,145.0528,19903,612.5987801165707,17.904761904761905,False,1253.6666666666667,7401.333333333333,484.6666666666667,Auburn Primary School,337.8805279142123,344,"Preshil, The Margaret Lyttle Memorial School",754.9442204940564,not ranked
ID190626645,11/165 Noone St,CLIFTON HILL,640000.0,u,22/07/2017,2,2.0,1.0,533.0,8.0,-37.79443,144.99944,19975,685.2201998191028,13.235294117647058,False,1097.6666666666667,5916.0,553.3333333333334,Clifton Hill Primary School,927.3971483820451,144,Sophia Mundi Steiner School,1146.9538521090253,not ranked
ID140158680,1 Diana Dr,BLACKBURN NORTH,1280000.0,h,17/06/2017,4,2.0,1.0,797.0,59.0,-37.80755,145.1638,19899,1750.0764192894164,31.666666666666668,False,5.0,73.0,1.0,St Philip's School,245.4194708836449,269,Blackburn High School,1262.722214462567,216
ID205115609,67 Morley St,GLENROY,885000.0,h,8/04/2017,3,1.0,2.0,751.0,47.0,-37.6962,144.9376,20031,1919.4284977170942,38.0,True,1841.6666666666667,9184.666666666666,533.3333333333334,Glenroy Private,754.9311870124353,not ranked,Glenroy Private,754.9311870124353,not ranked
ID984736717,1 George St,PRESTON,735000.0,h,8/10/2016,3,1.0,2.0,369.0,69.0,-37.7359,144.985,20012,1400.8999642237018,28.3,False,659.0,5219.333333333333,338.3333333333333,Newlands Primary School,645.046501897546,not ranked,Coburg High School,1199.5557913877906,79
ID280408825,26 Serpentine St,MONT ALBERT,1200000.0,t,27/06/2016,3,2.0,2.0,255.0,19.0,-37.8192,145.111,19896,481.6313636109079,28.785714285714285,False,278.0,489.0,65.0,Our Holy Redeemer School,967.8513584765151,219,Box Hill Senior Secondary College,1111.2506118542217,416
ID571279966,76 Castle St,EAGLEMONT,1650000.0,h,10/09/2016,4,3.0,2.0,724.0,79.0,-37.7594,145.0594,19935,282.6704637045893,29.823529411764707,False,1566.6666666666667,8895.333333333334,491.0,St John's School,658.8441743972608,489,Our Lady of Mercy College,738.7753100845234,90
ID857629471,34 Matthews St,SUNSHINE,950000.0,h,15/10/2016,3,1.0,4.0,704.0,61.0,-37.7933,144.8409,20021,882.6997318635314,16.730337078651687,False,1363.6666666666667,6287.666666666667,564.3333333333334,Our Lady of the Immaculate Conception School,635.7453137758588,not ranked,Sunshine College,1083.5213353702839,233
ID674805250,23 Morotai Pde,HEIDELBERG WEST,520000.0,h,22/05/2016,2,1.0,2.0,594.0,29.0,-37.7471,145.0427,19935,1933.4721240965732,29.823529411764707,False,1150.6666666666667,7827.0,922.3333333333334,St Pius X School,316.6015260399809,not ranked,East Preston Islamic College,1570.6574646282882,491
ID940781674,123 Richardson St,ALBERT PARK,2550000.0,h,19/08/2017,4,2.0,2.0,152.0,109.0,-37.84663,144.95681000000005,19958,2922.8442083794066,13.5,False,1214.6666666666667,5603.666666666667,375.3333333333333,Middle Park Primary School,144.42145333694114,242,Albert Park College,855.2561327334519,131
ID198316484,5 Gwent St,SPRINGVALE SOUTH,700000.0,h,22/07/2017,3,1.0,2.0,638.0,39.0,-37.98031,145.15497,19890,2415.5034872849037,44.34615384615385,False,438.6666666666667,815.0,153.0,Keysborough Primary School,341.72608086859657,495,Keysborough Secondary College,1540.1863933788654,not ranked
ID128423370,1 Monterey Bvd,FRANKSTON NORTH,452000.0,h,3/06/2017,3,1.0,0.0,624.0,57.0,-38.1187,145.14973,19856,1308.6866832071703,66.81818181818181,False,517.3333333333334,2973.0,288.6666666666667,Belvedere Park Primary School,1016.6216404370412,not ranked,Monterey Secondary College,844.882845035519,507
ID705710698,34 Council St,DONCASTER,1480000.0,h,8/04/2017,4,2.0,2.0,656.0,54.0,-37.7833,145.1302,20042,4072.43450320124,25.775,True,1666.0,9333.666666666666,523.0,Doncaster Primary School,392.8008827778412,214,Doncaster Secondary College,705.4449324670546,225
ID736087419,3/22 Stapley Cr,CHADSTONE,977500.0,t,22/07/2017,3,3.0,3.0,209.0,7.0,-37.88923,145.0964,19917,1429.5735261060556,29.35483870967742,False,1593.3333333333333,6648.333333333333,530.0,Oakleigh Primary School,899.1540508781674,206,Salesian College,798.4736763631038,153
ID317294388,25 Georges Rd,RINGWOOD,1040000.0,h,9/09/2017,2,1.0,1.0,766.0,69.0,-37.80902,145.23561,19902,961.9702678566583,38.41379310344828,False,394.3333333333333,1153.6666666666667,165.33333333333334,Our Lady of Perpetual Help School,877.4914087523116,not ranked,Ringwood Secondary College,899.9178352747178,185
ID309255254,79 North Rd,RESERVOIR,900000.0,h,3/09/2017,4,1.0,4.0,646.0,69.0,-37.72328,145.01862,20010,1246.7615671471615,34.2,False,885.0,1901.0,227.66666666666666,Reservoir East Primary School,464.31552427995007,not ranked,Reservoir High School,988.4853660496243,346
ID581030251,2/23 Peace St,GLEN IRIS,1315000.0,t,29/04/2017,3,2.0,2.0,184.0,49.0,-37.8644,145.063,19847,1527.3522038007643,31.666666666666668,False,2047.6666666666667,9171.0,742.3333333333334,Glen Iris Primary School,504.78447266654223,120,Korowa Anglican Girls' School,804.8082788520846,13
ID675659356,58 Bliburg St,JACANA,421000.0,h,30/07/2016,3,1.0,1.0,607.0,59.0,-37.6864,144.9111,20030,837.6039980892809,34.43478260869565,False,87.33333333333333,252.0,37.0,Broadmeadows Valley Primary School,615.5543866561791,not ranked,Penola Catholic College,651.485963250744,361
ID510632420,105/72 Cross St,FOOTSCRAY,375000.0,u,16/04/2016,1,1.0,1.0,0.0,99.0,-37.8006,144.881,20023,403.4878215539695,19.4,False,1923.6666666666667,8979.333333333334,620.3333333333334,St John's School,648.3685274555841,489,Gilmore College For Girls,1232.7749864006846,387
ID838265680,4 Ella Ct,DONCASTER,1300000.0,h,8/04/2017,4,2.0,2.0,872.0,49.0,-37.7906,145.1138,20042,3255.9662406563116,25.775,False,1666.0,9333.666666666666,523.0,Birralee Primary School,316.201463533833,71,Koonung Secondary College,1331.9052447936872,94
ID635694758,8 Charles St,SURREY HILLS,1530000.0,h,8/10/2016,4,2.0,2.0,486.0,129.0,-37.8258,145.1116,19896,887.8050749009375,28.785714285714285,True,2403.6666666666665,5212.333333333333,586.6666666666666,Our Lady of Perpetual Succour School,474.2399069535137,178,Kingswood College,992.4854644703023,106
ID124511210,53 Heller St,BRUNSWICK WEST,1150000.0,h,28/05/2016,4,1.0,2.0,519.0,109.0,-37.7747,144.9474,19970,841.6439974754677,22.333333333333332,False,958.6666666666666,5673.0,628.0,Brunswick South West Primary School,572.0879334877314,316,Brunswick Secondary College,792.0847513219956,211
ID756819133,35 Green St,IVANHOE,1420000.0,h,27/11/2016,5,3.0,1.0,455.0,13.0,-37.7653,145.0392,19933,678.5171067030561,26.058823529411764,False,555.6666666666666,1129.0,160.66666666666666,Ivanhoe Primary School,361.56037136949357,100,Ivanhoe Girls' Grammar School,661.8479387815,49
ID186777200,12 Witchwood Cl,SOUTH YARRA,1460000.0,t,4/06/2016,3,2.0,1.0,181.0,29.0,-37.8334,144.9867,19959,749.6555575523607,12.543859649122806,False,1100.6666666666667,3636.3333333333335,457.3333333333333,Melbourne Girls Grammar,252.91424198322983,65,Melbourne Girls Grammar,252.91424198322983,21
ID937743509,6/108 George St,EAST MELBOURNE,565000.0,u,24/09/2016,1,1.0,0.0,0.0,49.0,-37.8153,144.9868,19979,274.0459715146886,7.074074074074074,False,97.66666666666667,243.0,33.0,Richmond West Primary School,807.5428408207653,452,Lynall Hall Community School,1365.5705916902239,559
ID921179123,2 Burge Cr,HOPPERS CROSSING,650000.0,h,22/07/2017,4,2.0,2.0,680.0,34.0,-37.86821,144.69566,19922,1740.4604352551403,32.142857142857146,False,512.0,1119.6666666666667,175.66666666666666,Mossfiel Primary School,521.5106406065336,not ranked,Hoppers Crossing Secondary College,336.44668919488805,351
ID407751733,4a Cohen St,KEILOR EAST,583000.0,h,10/09/2016,3,1.0,1.0,412.0,16.0,-37.7459,144.8643,20037,4704.459628502361,20.42105263157895,False,555.6666666666666,1129.0,160.66666666666666,St Peter's School,467.90651575394145,345,Essendon Keilor College,837.8318486441964,460
ID556428730,5 Rita St,ABERFELDIE,2905000.0,h,27/05/2017,5,3.0,2.0,557.0,9.0,-37.76181,144.89327,20037,2118.4933912485885,20.42105263157895,False,817.6666666666666,1779.6666666666667,181.0,St Margaret's Primary School,599.1281773481477,216,Ave Maria College,710.4145521804436,111
ID136355422,32 Sweetland Rd,BOX HILL,910000.0,h,13/05/2017,3,1.0,2.0,414.0,5.0,-37.8247,145.1359,19897,607.2329445585538,30.818181818181817,False,2897.3333333333335,11243.0,942.0,Laburnum Primary School,394.7872236211297,107,Box Hill High School,535.3569257187761,56
ID314925614,85 The Parade,ASCOT VALE,1310000.0,h,22/07/2017,3,1.0,2.0,523.0,119.0,-37.77255,144.91213,20039,906.1916364610363,20.0,False,2494.6666666666665,11307.0,1410.0,St Mary's School,161.9643496653875,159,Lowther Hall Anglican Grammar School,1429.3509736356013,not ranked
ID532948704,30 Clifton St,BALWYN NORTH,1572000.0,h,7/05/2016,4,2.0,2.0,662.0,54.0,-37.798,145.1007,19896,2422.677845322045,28.785714285714285,False,925.6666666666666,4701.333333333333,308.6666666666667,St Bridget's School,322.1533168007073,256,Koonung Secondary College,1554.6688982733192,94
ID784862898,31 Carrington Rd,NIDDRIE,1190000.0,h,19/11/2016,2,1.0,2.0,650.0,11.0,-37.7378,144.8893,20036,2975.502288310916,27.0,False,71.0,261.0,20.0,St John Bosco's School,652.4237630855303,not ranked,Rosehill Secondary College,1025.7619565460898,239
ID546416611,38 Muriel St,NIDDRIE,1126000.0,h,3/12/2016,4,2.0,2.0,650.0,59.0,-37.7429,144.888,20037,2879.246068246698,20.42105263157895,False,71.0,261.0,20.0,St John Bosco's School,123.65019115598486,not ranked,Rosehill Secondary College,450.04595597568164,239
ID371443496,19 Hanke Rd,DONCASTER,1450000.0,h,3/12/2016,3,1.0,1.0,638.0,49.0,-37.7912,145.1248,20042,3133.3484018559766,25.775,False,1566.6666666666667,8895.333333333334,491.0,Doncaster Primary School,650.5625614985279,214,Koonung Secondary College,1379.16743327037,94
ID327161055,3/21 John St,OAKLEIGH,655000.0,h,19/11/2016,2,1.0,1.0,156.0,44.0,-37.9024,145.1008,19916,969.046981870296,31.35483870967742,False,431.3333333333333,971.0,220.66666666666666,Amsleigh Park Primary School,738.4895024426569,not ranked,Sacred Heart Girls' College,1292.9490779064204,93
ID399936064,3 Hutton St,MAIDSTONE,880000.0,h,4/03/2017,3,1.0,1.0,586.0,7.0,-37.786,144.871,20022,1636.4159985135602,21.4,False,717.3333333333334,1763.0,318.6666666666667,Christ the King Primary School,815.2487425607046,not ranked,Maribyrnong Secondary College,1679.3293585087995,192
ID586461910,42 Elinda Pl,RESERVOIR,395000.0,u,22/04/2017,2,1.0,1.0,166.0,29.0,-37.6986,145.024,20008,1145.123248525011,38.22222222222222,False,885.0,1901.0,227.66666666666666,Maharishi School of the Age of Enlightenment,756.9319570336678,not ranked,William Ruthven Secondary College,1881.930575772381,435
ID403789563,75 Lowson St,FAWKNER,720000.0,h,1/07/2017,3,1.0,2.0,603.0,3.0,-37.69863,144.96685,19961,738.5418592239748,39.0,False,1253.6666666666667,7401.333333333333,484.6666666666667,St Matthew's School,110.39989547497926,not ranked,John Fawkner Secondary College,633.2134630413899,not ranked
ID587755313,2/29 May Rd,TOORAK,430000.0,u,4/06/2016,1,1.0,1.0,0.0,49.0,-37.8473,145.0053,19947,409.8822104964079,16.214285714285715,False,584.3333333333334,2731.6666666666665,211.66666666666666,Toorak Primary School,474.7967439954721,83,Loreto Mandeville Hall,848.9849520648327,15
ID954712341,303/10 Hillingdon Pl,PRAHRAN,645000.0,u,13/05/2017,2,1.0,1.0,2842.0,99.0,-37.8513,144.9943,19958,437.76784744530806,13.5,False,705.3333333333334,5479.666666666667,335.0,Windsor Primary School,678.7495176031192,not ranked,Prahran High School,295.9512745445151,not ranked
ID195510230,43 Christmas St,NORTHCOTE,1286000.0,h,3/09/2016,2,1.0,1.0,245.0,129.0,-37.7662,145.0096,20015,1128.3043013223814,23.3,True,136.33333333333334,302.6666666666667,42.0,Wales Street Primary School,526.4222561604225,175,Santa Maria College,778.8244992712035,137
ID255786827,56 Asling St,BRIGHTON,1990000.0,t,22/04/2017,3,2.0,2.0,0.0,84.0,-37.901,145.0026,19952,432.7135490693086,24.5,False,2897.3333333333335,11243.0,942.0,St James' School,551.5163636408076,248,Star of the Sea College,697.7565036421323,54
ID848383551,16 Lindenow St,MAIDSTONE,893000.0,h,12/11/2016,3,1.0,3.0,528.0,10.0,-37.779,144.8829,20023,2547.9432531307775,19.4,False,610.0,1743.6666666666667,228.0,Footscray North Primary School,974.4645287925567,235,Maribyrnong Secondary College,473.2177149361923,192
ID686587967,94 Barkly St,BRUNSWICK EAST,1815000.0,h,6/08/2016,4,1.0,1.0,233.0,129.0,-37.7776,144.9727,19969,1264.2317792413585,24.333333333333332,False,703.6666666666666,1502.0,135.66666666666666,Brunswick South Primary School,123.73827316270051,448,Princes Hill Secondary College,940.1850275372041,81
ID551576922,56 Victoria St,SANDRINGHAM,2250000.0,h,24/06/2017,5,3.0,2.0,640.0,39.0,-37.95698,145.0166,19948,1290.1697034388314,33.5,False,101.66666666666667,251.33333333333334,18.666666666666668,Sandringham East Primary School,494.58001871001574,295,Sandringham College,565.5216480783137,304
ID950751940,26 Wills St,BALWYN,2000000.0,h,27/06/2016,4,1.0,2.0,739.0,89.0,-37.8039,145.0631,19892,2488.9145713598477,21.785714285714285,False,925.6666666666666,4701.333333333333,308.6666666666667,Deepdene Primary School,520.2926735466942,42,Genazzano FCJ College,856.172430920599,33
ID453685325,328 Carrick Dr,GLADSTONE PARK,675000.0,h,17/06/2017,5,2.0,2.0,565.0,44.0,-37.68302,144.89327,20030,2320.756937560078,34.43478260869565,False,663.0,4010.0,377.0,Gladstone Park Primary School,747.2553834631724,not ranked,Gladstone Park Secondary College,804.2058994178642,290
ID175607457,4 Dane Rd,HAMPTON EAST,1200000.0,h,28/08/2016,4,2.0,2.0,0.0,17.0,-37.9405,145.0346,19937,709.5199463107176,38.266666666666666,False,1150.6666666666667,7827.0,922.3333333333334,Moorabbin Primary School,469.3641261548991,237,Our Lady of the Sacred Heart College,1710.492862149144,73
ID162160196,903/107 Beach St,PORT MELBOURNE,1100000.0,u,3/09/2016,2,2.0,1.0,0.0,69.0,-37.8405,144.9319,22180,3041.6410559820924,0.0,True,659.0,5219.333333333333,338.3333333333333,Port Melbourne Primary School,600.4088352043029,325,Albert Park College,1440.8254182797918,131
ID706903189,52 Emily St,CARNEGIE,1200000.0,h,14/05/2016,3,2.0,1.0,588.0,26.0,-37.8937,145.0648,19919,450.6740902598969,25.375,False,3703.6666666666665,18944.0,2039.3333333333333,St Patrick's School,899.813145349401,346,Oakleigh Grammar,1601.8268088595908,270
ID939373242,107 Cecil St,FITZROY,1300000.0,h,24/09/2016,2,1.0,1.0,157.0,119.0,-37.7941,144.98,19975,1390.2788407528978,13.235294117647058,False,334.6666666666667,1407.6666666666667,88.33333333333333,Fitzroy Community School,548.7139620628772,4,Academy of Mary Immaculate,1177.4827580410495,144
ID623000407,10/446 Albion St,BRUNSWICK WEST,252000.0,u,25/02/2017,1,1.0,1.0,0.0,49.0,-37.7586,144.9433,19967,1557.9033039185122,27.333333333333332,False,941.3333333333334,5813.0,575.6666666666666,Brunswick North West Primary School,212.1739888375854,456,Brunswick Secondary College,1713.5597621098343,211
ID458999439,8/18 Edgar St,GLEN IRIS,680000.0,u,15/10/2016,2,1.0,1.0,0.0,73.0,-37.8566,145.0454,19944,1777.1560435787012,20.8,True,1923.6666666666667,8979.333333333334,620.3333333333334,St Roch's School,613.505947445547,131,Sacre Coeur,789.4794196312813,16
